"","chromosome_name","start_position","end_position","hgnc_symbol"
"13603","7",13891229,13991425,"ETV1"
"13604","19",35641745,35644871,"ETV2"
"13605","1",157121191,157138474,"ETV3"
"13606","17",43527844,43579620,"ETV4"
"13607","3",186046314,186110318,"ETV5"
"13608","12",11649674,11895377,"ETV6"
"13609","6",36354091,36387800,"ETV7"
"13610","4",5711201,5814305,"EVC"
"13611","1",92508696,92792404,"EVI5"
"13612","14",99971449,100144236,"EVL"
"13613","CHR_HSCHR17_3_CTG1",18387383,18399252,"EVPLL"
"13614","17",18377778,18389647,"EVPLL"
"13615","X",154886355,154888061,"F8A1"
"13616","X",155382095,155383801,"F8A2"
"13617","X",155456914,155458620,"F8A3"
"13618","2",88122982,88128062,"FABP1"
"13619","8",81524981,81590139,"FABP12"
"13620","1",31365253,31376850,"FABP3"
"13621","8",81478419,81483236,"FABP4"
"13622","8",81280536,81284777,"FABP5"
"13623","5",160187367,160238735,"FABP6"
"13624","6",122779716,122784074,"FABP7"
"13625","8",81458253,81461579,"FABP9"
"13626","17",18511221,18551705,"FAM106A"
"13627","22",45308968,45341955,"FAM118A"
"13628","11",126211724,126262984,"FAM118B"
"13629","9",93431441,93453581,"FAM120AOS"
"13630","7",22889371,23014130,"FAM126A"
"13631","2",200973718,201071671,"FAM126B"
"13632","3",184335926,184348421,"FAM131A"
"13633","7",143353400,143362770,"FAM131B"
"13634","1",16057769,16073651,"FAM131C"
"13635","5",177707981,177784435,"FAM153A"
"13636","5",176058717,176159271,"FAM153B"
"13637","X",52926402,52995472,"FAM156A"
"13638","X",52891306,52908560,"FAM156B"
"13639","9",138243620,138253217,"FAM157B"
"13640","5",74777574,74866966,"FAM169A"
"13641","15",98437162,98547728,"FAM169B"
"13642","6",118959763,119149387,"FAM184A"
"13643","4",17629306,17781621,"FAM184B"
"13644","CHR_HSCHR15_4_CTG8",29260596,29720617,"FAM189A1"
"13645","15",29120252,29570979,"FAM189A1"
"13646","9",69324567,69392558,"FAM189A2"
"13647","7",99546300,99558536,"FAM200A"
"13648","4",15681662,15690447,"FAM200B"
"13649","17",43917194,43917985,"FAM215A"
"13650","12",110468415,110490385,"FAM216A"
"13651","13",42781550,42791549,"FAM216B"
"13652","10",50048202,50064057,"FAM21EP"
"13653","7",23680130,23703249,"FAM221A"
"13654","9",35816391,35828747,"FAM221B"
"13655","1",32361270,32364278,"FAM229A"
"13656","6",112087591,112102790,"FAM229B"
"13657","X",154506159,154516242,"FAM3A"
"13658","21",41304212,41357727,"FAM3B"
"13659","7",121348878,121396364,"FAM3C"
"13660","1",868071,876903,"FAM41C"
"13661","8",12362019,12388296,"FAM66A"
"13662","1",206186179,206204414,"FAM72A"
"13663","1",121167646,121185539,"FAM72B"
"13664","1",143955287,143971986,"FAM72C"
"13665","1",145095974,145112696,"FAM72D"
"13666","8",123193645,123202743,"FAM83A-AS1"
"13667","8",12182096,12194133,"FAM86B1"
"13668","8",12424411,12436406,"FAM86B2"
"13669","3",125916624,125928595,"FAM86JP"
"13670","3",125916609,125930056,"FAM86JP"
"13671","12",8221260,8227618,"FAM90A1"
"13672","3",10026370,10101932,"FANCD2"
"13673","11",22622533,22625823,"FANCF"
"13674","1",15756607,15786594,"FBLIM1"
"13675","22",45502238,45601135,"FBLN1"
"13676","3",13549125,13638422,"FBLN2"
"13677","14",91869411,91947987,"FBLN5"
"13678","2",112138385,112188218,"FBLN7"
"13679","19",9810267,9827816,"FBXL12"
"13680","7",102812838,103074839,"FBXL13"
"13681","10",102419189,102423136,"FBXL15"
"13682","16",692498,705808,"FBXL16"
"13683","5",107859035,108382098,"FBXL17"
"13684","1",11637018,11655785,"FBXO2"
"13685","11",33740939,33774543,"FBXO3"
"13686","5",41925254,41941743,"FBXO4"
"13687","6",152970519,152983579,"FBXO5"
"13688","1",11664200,11674354,"FBXO6"
"13689","22",32474676,32498829,"FBXO7"
"13690","4",174236658,174283667,"FBXO8"
"13691","6",53051991,53100873,"FBXO9"
"13692","9",120751978,120793416,"FBXW2"
"13693","10",101610664,101695295,"FBXW4"
"13694","9",136940435,136944738,"FBXW5"
"13695","4",152320544,152536092,"FBXW7"
"13696","12",116910950,117031148,"FBXW8"
"13697","19",12688053,12696631,"FBXW9"
"13698","19",49506816,49526428,"FCGRT"
"13699","1",155308748,155320666,"FDPS"
"13700","11",110429948,110464884,"FDX1"
"13701","17",74862497,74873031,"FDXR"
"13702","8",123984138,124040782,"FER1L6-AS1"
"13703","8",124044395,124171522,"FER1L6-AS2"
"13704","7",19144782,19145421,"FERD3L"
"13705","3",186635969,186653141,"FETUB"
"13706","7",122303658,122310119,"FEZF1-AS1"
"13707","10",93566665,93604480,"FFAR4"
"13708","13",102394612,102395707,"FGF14-AS2"
"13709","8",38400215,38468834,"FGFR1"
"13710","10",121478332,121598458,"FGFR2"
"13711","4",1793293,1808872,"FGFR3"
"13712","5",177086905,177098144,"FGFR4"
"13713","9",105558122,105653820,"FKTN"
"13714","11",128686535,128813267,"FLI1"
"13715","CHR_HSCHR17_3_CTG1",18244815,18258738,"FLII"
"13716","17",18244815,18258738,"FLII"
"13717","15",32765544,33194714,"FMN1"
"13718","1",240014348,240475187,"FMN2"
"13719","2",215360440,215436073,"FN1"
"13720","17",82735615,82751196,"FN3K"
"13721","17",82716706,82730328,"FN3KRP"
"13722","11",89639237,89698599,"FOLH1B"
"13723","11",72189558,72196323,"FOLR1"
"13724","11",72216601,72221950,"FOLR2"
"13725","11",72114869,72139892,"FOLR3"
"13726","15",60004234,60061730,"FOXB1"
"13727","5",170105897,170109734,"FOXI1"
"13728","10",127737185,127741183,"FOXI2"
"13729","17",76136333,76141245,"FOXJ1"
"13730","1",42176539,42335877,"FOXJ3"
"13731","3",138944224,138947137,"FOXL2"
"13732","3",138947217,138953990,"FOXL2NB"
"13733","17",18667629,18682314,"FOXO3B"
"13734","CHR_HG2217_PATCH",118971712,118981287,"FOXR1"
"13735","11",118971712,118981287,"FOXR1"
"13736","X",55623400,55626192,"FOXR2"
"13737","10",93667883,93702592,"FRA10AC1"
"13738","9",14737152,14910995,"FREM1"
"13739","13",38687077,38887131,"FREM2"
"13740","4",143577302,143700675,"FREM3"
"13741","15",43870761,44195271,"FRMD5"
"13742","X",132076990,132128020,"FRMD7"
"13743","1",99703970,99766635,"FRRS1"
"13744","7",5592816,5606655,"FSCN1"
"13745","17",81528377,81537130,"FSCN2"
"13746","7",127591409,127602144,"FSCN3"
"13747","19",4304598,4323843,"FSD1"
"13748","15",82755362,82806070,"FSD2"
"13749","5",53480626,53487134,"FST"
"13750","CHR_HSCHR21_5_CTG2",46142109,46155567,"FTCD"
"13751","21",46136160,46155579,"FTCD"
"13752","2",84290683,84292202,"FUNDC2P2"
"13753","X",154517825,154547572,"G6PD"
"13754","21",25734570,25772460,"GABPA"
"13755","5",161847063,161899981,"GABRA1"
"13756","4",46918900,46993581,"GABRA4"
"13757","15",26866911,26949208,"GABRA5"
"13758","5",161547063,161702593,"GABRA6"
"13759","3",30726197,30894661,"GADL1"
"13760","X",49529869,49529985,"GAGE12B"
"13761","X",49532177,49539538,"GAGE12C"
"13762","X",49541733,49549094,"GAGE12D"
"13763","X",49551289,49558645,"GAGE12E"
"13764","X",49551278,49568218,"GAGE12F"
"13765","X",49570400,49577754,"GAGE12G"
"13766","X",49579949,49587301,"GAGE12H"
"13767","X",49322037,49329384,"GAGE12J"
"13768","18",77249848,77277900,"GALR1"
"13769","17",76074781,76077537,"GALR2"
"13770","22",37823382,37825485,"GALR3"
"13771","11",62624826,62646726,"GANAB"
"13772","3",115623510,115721490,"GAP43"
"13773","12",6534512,6538374,"GAPDH"
"13774","13",113815630,113845744,"GAS6-AS1"
"13775","CHR_HSCHR1_2_CTG31",155249852,155260266,"GBA"
"13776","1",155234452,155244699,"GBA"
"13777","1",155214368,155218874,"GBAP1"
"13778","10",102245371,102382899,"GBF1"
"13779","7",127580628,127593611,"GCC1"
"13780","2",108449107,108509415,"GCC2"
"13781","2",27496839,27523684,"GCKR"
"13782","16",81081945,81096395,"GCSH"
"13783","CHR_HSCHR2_6_CTG7_2",206116110,206116500,"GCSHP3"
"13784","2",206116110,206116500,"GCSHP3"
"13785","16",19501693,19522123,"GDE1"
"13786","5",37812677,37840041,"GDNF"
"13787","2",17753858,17788946,"GEN1"
"13788","17",44903159,44916937,"GFAP"
"13789","1",92473043,92486925,"GFI1"
"13790","6",13357830,13487662,"GFOD1"
"13791","16",67674531,67719339,"GFOD2"
"13792","2",69319780,69387250,"GFPT1"
"13793","17",18039408,18068405,"GID4"
"13794","20",62938147,62948475,"GID8"
"13795","7",150716606,150724284,"GIMAP1"
"13796","7",150685697,150693641,"GIMAP2"
"13797","7",150567369,150573953,"GIMAP4"
"13798","7",150722253,150750033,"GIMAP5"
"13799","7",150625375,150632648,"GIMAP6"
"13800","7",150514872,150521073,"GIMAP7"
"13801","7",150450630,150479393,"GIMAP8"
"13802","4",106357392,106368778,"GIMD1"
"13803","6",149566294,149591748,"GINM1"
"13804","CHR_HG2121_PATCH",89896812,89924103,"GJA10"
"13805","6",89894469,89921760,"GJA10"
"13806","X",71212811,71225516,"GJB1"
"13807","13",20187463,20192938,"GJB2"
"13808","1",34781214,34786369,"GJB3"
"13809","1",34759740,34762327,"GJB4"
"13810","1",34755047,34758512,"GJB5"
"13811","13",20221962,20232365,"GJB6"
"13812","6",87282980,87329278,"GJB7"
"13813","15",69160584,69272217,"GLCE"
"13814","9",39709535,39810128,"GLIDR"
"13815","1",53506237,53739164,"GLIS1"
"13816","CHR_HSCHR16_3_CTG1",4314761,4339597,"GLIS2"
"13817","16",4314761,4339597,"GLIS2"
"13818","9",3824127,4348392,"GLIS3"
"13819","4",174636920,174829247,"GLRA3"
"13820","X",103702210,103728655,"GLRA4"
"13821","1",182378098,182392206,"GLUL"
"13822","14",54474484,54489026,"GMFB"
"13823","19",39328353,39342372,"GMFG"
"13824","3",190852737,190892429,"GMNC"
"13825","6",24774931,24786099,"GMNN"
"13826","19",3136033,3163749,"GNA15"
"13827","18",11689264,11885685,"GNAL"
"13828","16",56191390,56357444,"GNAO1"
"13829","20",58839718,58911192,"GNAS"
"13830","3",50191610,50197696,"GNAT1"
"13831","1",109603091,109619929,"GNAT2"
"13832","7",80458635,80512064,"GNAT3"
"13833","9",111661605,111670226,"GNG10"
"13834","7",93921735,93928610,"GNG11"
"13835","1",67701475,67833467,"GNG12"
"13836","16",798041,800734,"GNG13"
"13837","16",1351931,1365737,"GNPTG"
"13838","8",25419258,25424654,"GNRH1"
"13839","20",3043622,3045747,"GNRH2"
"13840","4",67737118,67754388,"GNRHR"
"13841","Y",24209567,24215581,"GOLGA2P2Y"
"13842","Y",24209967,24214831,"GOLGA2P2Y"
"13843","12",100156621,100173159,"GOLGA2P5"
"13844","12",100156357,100173659,"GOLGA2P5"
"13845","3",168008689,168095924,"GOLIM4"
"13846","8",144082337,144093149,"GPAA1"
"13847","CHR_HSCHR6_MHC_MANN_CTG1",31700683,31705737,"GPANK1"
"13848","CHR_HSCHR6_MHC_DBB_CTG1",31643407,31648462,"GPANK1"
"13849","CHR_HSCHR6_MHC_QBL_CTG1",31651454,31656514,"GPANK1"
"13850","CHR_HSCHR6_MHC_COX_CTG1",31648638,31653693,"GPANK1"
"13851","CHR_HSCHR6_MHC_SSTO_CTG1",31651971,31657032,"GPANK1"
"13852","CHR_HSCHR6_MHC_MCF_CTG1",31737508,31742562,"GPANK1"
"13853","6",31661228,31666283,"GPANK1"
"13854","13",92339794,92379536,"GPC5-AS2"
"13855","3",32105689,32168709,"GPD1L"
"13856","14",63312835,63318935,"GPHB5"
"13857","CHR_HSCHR19_2_CTG3_1",34359480,34381539,"GPI"
"13858","19",34359480,34402413,"GPI"
"13859","8",143213218,143217170,"GPIHBP1"
"13860","6",24424565,24495205,"GPLD1"
"13861","X",137023929,137033995,"GPR101"
"13862","9",130053426,130140169,"GPR107"
"13863","19",6729914,6737580,"GPR108"
"13864","1",236142505,236221865,"GPR137B"
"13865","14",52552836,52637713,"GPR137C"
"13866","13",94601857,94634661,"GPR180"
"13867","12",56994492,56998447,"GPR182"
"13868","CHR_HSCHR8_5_CTG7",141356500,141367267,"GPR20"
"13869","8",141356470,141367286,"GPR20"
"13870","9",123033667,123035665,"GPR21"
"13871","CHR_HG2266_PATCH",107470143,107475810,"GPR22"
"13872","7",107470018,107475684,"GPR22"
"13873","1",200872981,200874178,"GPR25"
"13874","10",123666355,123697399,"GPR26"
"13875","3",71753855,71756496,"GPR27"
"13876","16",19856691,19886167,"GPRC5B"
"13877","5",176595802,176610156,"GPRIN1"
"13878","10",46541736,46556658,"GPRIN2"
"13879","4",89236383,89307800,"GPRIN3"
"13880","16",46884362,46931289,"GPT2"
"13881","4",157204182,157387146,"GRIA2"
"13882","21",29748175,29764002,"GRIK1-AS1"
"13883","16",9753404,10182928,"GRIN2A"
"13884","12",13437942,13982002,"GRIN2B"
"13885","17",74842023,74861504,"GRIN2C"
"13886","17",44345246,44353106,"GRN"
"13887","18",59220158,59230774,"GRP"
"13888","4",7058895,7068064,"GRPEL1"
"13889","5",149345430,149354583,"GRPEL2"
"13890","12",13083532,13103683,"GSG1"
"13891","14",96363452,96387288,"GSKIP"
"13892","6",52831655,52840843,"GSTA5"
"13893","1",109687814,109709039,"GSTM1"
"13894","1",109668022,109709551,"GSTM2"
"13895","1",109733932,109741038,"GSTM3"
"13896","1",109656099,109665496,"GSTM4"
"13897","1",109711780,109775428,"GSTM5"
"13898","13",27792483,27794768,"GSX1"
"13899","4",54099523,54102498,"GSX2"
"13900","2",143938068,144332568,"GTDC1"
"13901","22",38705742,38738299,"GTPBP1"
"13902","6",43605316,43629264,"GTPBP2"
"13903","19",17334920,17342731,"GTPBP3"
"13904","10",988434,1019932,"GTPBP4"
"13905","X",304529,318796,"GTPBP6"
"13906","3",112990984,113015060,"GTPBP8"
"13907","12",14612632,14696599,"GUCY2C"
"13908","17",8002615,8020342,"GUCY2D"
"13909","X",109372906,109482086,"GUCY2F"
"13910","4",44678420,44700928,"GUF1"
"13911","7",57177409,57180052,"GUSBP10"
"13912","4",144109303,144140751,"GYPA"
"13913","4",143996104,144019380,"GYPB"
"13914","2",126656133,126696667,"GYPC"
"13915","4",143870864,143905563,"GYPE"
"13916","19",48968130,48993310,"GYS1"
"13917","12",21536107,21604847,"GYS2"
"13918","2",26190635,26244672,"HADHA"
"13919","2",26243170,26290465,"HADHB"
"13920","1",119368946,119370331,"HAO2-IT1"
"13921","19",51713112,51723991,"HAS1"
"13922","8",121612116,121641440,"HAS2"
"13923","16",69105653,69118719,"HAS3"
"13924","18",46104378,46128333,"HAUS1"
"13925","15",42548828,42569994,"HAUS2"
"13926","4",2227464,2242133,"HAUS3"
"13927","14",22946228,22957161,"HAUS4"
"13928","19",35612735,35625355,"HAUS5"
"13929","9",19053141,19102904,"HAUS6"
"13930","X",153447668,153495516,"HAUS7"
"13931","19",17049729,17075625,"HAUS8"
"13932","16",176680,177522,"HBA1"
"13933","11",5225464,5229395,"HBB"
"13934","11",5232678,5243657,"HBD"
"13935","16",153892,166764,"HBM"
"13936","6",134960378,135103056,"HBS1L"
"13937","16",142728,154503,"HBZ"
"13938","X",11111301,11123086,"HCCS"
"13939","X",153969325,153970087,"HCFC1-AS1"
"13940","1",31617686,31632518,"HCRTR1"
"13941","6",55106460,55282617,"HCRTR2"
"13942","19",35902529,35904377,"HCST"
"13943","18",47107408,47150500,"HDHD2"
"13944","14",31100117,31207804,"HECTD1"
"13945","10",91409280,91514829,"HECTD2"
"13946","1",45002540,45011324,"HECTD3"
"13947","12",112160188,112382439,"HECTD4"
"13948","1",108648290,108661526,"HENMT1"
"13949","7",93188534,93226469,"HEPACAM2"
"13950","X",66162671,66268867,"HEPH"
"13951","15",30815271,30844153,"HERC2P10"
"13952","16",56932142,56944864,"HERPUD1"
"13953","7",35632659,35697459,"HERPUD2"
"13954","15",72340924,72376420,"HEXA"
"13955","15",72376051,72378788,"HEXA-AS1"
"13956","5",74640023,74722647,"HEXB"
"13957","17",45148475,45152099,"HEXIM1"
"13958","17",45160700,45170040,"HEXIM2"
"13959","4",144642919,144661357,"HHIP-AS1"
"13960","7",27525442,27662883,"HIBADH"
"13961","11",119121580,119136059,"HINFP"
"13962","1",113929324,113977869,"HIPK1"
"13963","7",139561570,139777998,"HIPK2"
"13964","11",33256672,33357023,"HIPK3"
"13965","19",40379271,40390181,"HIPK4"
"13966","CHR_HSCHR6_MHC_MANN_CTG1",33218673,33234885,"HLA-DPA1"
"13967","CHR_HSCHR6_MHC_APD_CTG1",33103656,33119850,"HLA-DPA1"
"13968","CHR_HSCHR6_MHC_DBB_CTG1",33042507,33058713,"HLA-DPA1"
"13969","CHR_HSCHR6_MHC_QBL_CTG1",32993608,33009820,"HLA-DPA1"
"13970","CHR_HSCHR6_MHC_SSTO_CTG1",33205017,33221223,"HLA-DPA1"
"13971","CHR_HSCHR6_MHC_COX_CTG1",32986539,33002744,"HLA-DPA1"
"13972","CHR_HSCHR6_MHC_MCF_CTG1",33098041,33114235,"HLA-DPA1"
"13973","6",33064569,33080775,"HLA-DPA1"
"13974","CHR_HSCHR6_MHC_APD_CTG1",33114995,33126260,"HLA-DPB1"
"13975","CHR_HSCHR6_MHC_COX_CTG1",32997896,33009106,"HLA-DPB1"
"13976","CHR_HSCHR6_MHC_SSTO_CTG1",33216374,33227649,"HLA-DPB1"
"13977","CHR_HSCHR6_MHC_MANN_CTG1",33230030,33241311,"HLA-DPB1"
"13978","CHR_HSCHR6_MHC_QBL_CTG1",33004965,33016242,"HLA-DPB1"
"13979","CHR_HSCHR6_MHC_MCF_CTG1",33109380,33120645,"HLA-DPB1"
"13980","CHR_HSCHR6_MHC_DBB_CTG1",33053864,33065131,"HLA-DPB1"
"13981","6",33075990,33089696,"HLA-DPB1"
"13982","CHR_HSCHR6_MHC_APD_CTG1",33151548,33168112,"HLA-DPB2"
"13983","CHR_HSCHR6_MHC_DBB_CTG1",33105723,33106989,"HLA-DPB2"
"13984","CHR_HSCHR6_MHC_MANN_CTG1",33266628,33282911,"HLA-DPB2"
"13985","CHR_HSCHR6_MHC_SSTO_CTG1",33252938,33269193,"HLA-DPB2"
"13986","CHR_HSCHR6_MHC_MCF_CTG1",33145933,33150636,"HLA-DPB2"
"13987","CHR_HSCHR6_MHC_COX_CTG1",33034406,33050662,"HLA-DPB2"
"13988","CHR_HSCHR6_MHC_QBL_CTG1",33041559,33057842,"HLA-DPB2"
"13989","6",33112516,33129084,"HLA-DPB2"
"13990","CHR_HSCHR6_MHC_SSTO_CTG1",32670593,32703817,"HLA-DRB1"
"13991","CHR_HSCHR6_MHC_MANN_CTG1",32723350,32757450,"HLA-DRB1"
"13992","CHR_HSCHR6_MHC_DBB_CTG1",32548950,32583052,"HLA-DRB1"
"13993","CHR_HSCHR6_MHC_QBL_CTG1",32513411,32544028,"HLA-DRB1"
"13994","CHR_HSCHR6_MHC_COX_CTG1",32508164,32538771,"HLA-DRB1"
"13995","6",32577902,32589848,"HLA-DRB1"
"13996","CHR_HSCHR6_MHC_SSTO_CTG1",32542598,32557561,"HLA-DRB4"
"13997","CHR_HSCHR6_MHC_MCF_CTG1",32611143,32626106,"HLA-DRB4"
"13998","CHR_HSCHR6_MHC_MANN_CTG1",32574846,32589794,"HLA-DRB4"
"13999","6",32517353,32530287,"HLA-DRB5"
"14000","6",32553046,32558186,"HLA-DRB6"
"14001","6",32552713,32560022,"HLA-DRB6"
"14002","3",149086332,149102823,"HLTF-AS1"
"14003","15",77420412,77485607,"HMG20A"
"14004","19",3572777,3579088,"HMG20B"
"14005","6",134115235,134115736,"HMGA1P7"
"14006","20",34833575,34834462,"HMGB3P1"
"14007","1",23801885,23838620,"HMGCL"
"14008","21",39342315,39349647,"HMGN1"
"14009","1",26472440,26476642,"HMGN2"
"14010","6",79201245,79234762,"HMGN3"
"14011","6",26538366,26546933,"HMGN4"
"14012","X",81113699,81201913,"HMGN5"
"14013","5",163483065,163494058,"HMMR-AS1"
"14014","18",63949301,63981774,"HMSD"
"14015","10",123148136,123150672,"HMX2"
"14016","10",123135970,123139423,"HMX3"
"14017","13",52642431,52643773,"HNRNPA1L2"
"14018","12",53962308,53974956,"HOTAIR"
"14019","1",20740266,20787323,"HP1BP3"
"14020","4",174490175,174523154,"HPGD"
"14021","1",119507198,119515054,"HSD3B1"
"14022","1",119414931,119423035,"HSD3B2"
"14023","16",30985207,30989147,"HSD3B7"
"14024","15",58691106,58693125,"HSP90AB4P"
"14025","12",103930107,103953931,"HSP90B1"
"14026","1",53916574,53945699,"HSPB11"
"14027","13",31134973,31162388,"HSPH1"
"14028","6",8435568,9294133,"HULC"
"14029","CHR_HSCHR16_4_CTG3_1",70802084,71230718,"HYDIN"
"14030","16",70802084,71230722,"HYDIN"
"14031","15",78507564,78537372,"HYKK"
"14032","15",43796142,43804427,"HYPK"
"14033","1",228165804,228182257,"IBA57"
"14034","19",10333776,10339661,"ICAM3"
"14035","2",203936763,203961577,"ICOS"
"14036","4",986997,1004564,"IDUA"
"14037","1",78619902,78646145,"IFI44L"
"14038","1",27666064,27672212,"IFI6"
"14039","CHR_HSCHR6_MHC_SSTO_CTG1",29748420,29748840,"IFITM4P"
"14040","CHR_HSCHR6_MHC_MANN_CTG1",29747798,29748218,"IFITM4P"
"14041","CHR_HSCHR6_MHC_COX_CTG1",29744691,29745111,"IFITM4P"
"14042","CHR_HSCHR6_MHC_DBB_CTG1",29748203,29748623,"IFITM4P"
"14043","CHR_HSCHR6_MHC_MCF_CTG1",29747862,29748281,"IFITM4P"
"14044","CHR_HSCHR6_MHC_QBL_CTG1",29748177,29748597,"IFITM4P"
"14045","6",29750729,29751148,"IFITM4P"
"14046","3",129429607,129520510,"IFT122"
"14047","2",27444377,27489805,"IFT172"
"14048","3",160256986,160399880,"IFT80"
"14049","12",110124335,110218793,"IFT81"
"14050","13",20567138,20691444,"IFT88"
"14051","12",53097436,53102345,"IGFBP6"
"14052","22",25318256,25320080,"IGLL3P"
"14053","7",50304068,50405101,"IKZF1"
"14054","2",212999691,213152427,"IKZF2"
"14055","17",39757718,39864312,"IKZF3"
"14056","12",56007659,56038435,"IKZF4"
"14057","10",122990807,123008812,"IKZF5"
"14058","3",159902045,160225299,"IL12A-AS1"
"14059","22",17084954,17115693,"IL17RA"
"14060","3",53846568,53865794,"IL17RB"
"14061","3",9917074,9933630,"IL17RC"
"14062","3",57089982,57170306,"IL17RD"
"14063","3",9902612,9916402,"IL17RE"
"14064","16",27447669,27453393,"IL21R-AS1"
"14065","10",6010689,6062370,"IL2RA"
"14066","X",71107404,71112108,"IL2RG"
"14067","2",113058638,113065382,"IL36RN"
"14068","3",3066324,3126613,"IL5RA"
"14069","1",154405193,154469450,"IL6R"
"14070","5",55935095,55995022,"IL6ST"
